"","name","longitude","latitude","prov","date","year","time_frame"
"2085","Ptelea trifoliata subsp. trifoliata",-91.05916,37.90916,"gbif",1989-08-26,1989,"T1"
"2086","Ptelea trifoliata L.",-84.7631,39.4993999990738,"gbif",1988-06-01,1988,"T1"
"2087","Ptelea trifoliata subsp. trifoliata",-90.3433,38.082,"gbif",1988-07-03,1988,"T1"
"2088","Ptelea trifoliata L.",-84.524653,41.861826,"gbif",1988-08-07,1988,"T1"
"2089","Ptelea trifoliata L.",-85.91778,33.36361,"gbif",1987-04-30,1987,"T1"
"2090","Ptelea trifoliata subsp. trifoliata",-85.763,42.926,"gbif",1987-07-03,1987,"T1"
"2091","Ptelea trifoliata subsp. trifoliata",-84.644599,34.317645,"gbif",1986-04-29,1986,"T1"
"2092","Ptelea trifoliata subsp. trifoliata",-90.675,38.125,"gbif",1986-05-11,1986,"T1"
"2093","Ptelea trifoliata subsp. trifoliata",-90.675,38.125,"gbif",1986-06-08,1986,"T1"
"2094","Ptelea trifoliata subsp. trifoliata",-90.675,38.125,"gbif",1986-06-08,1986,"T1"
"2095","Ptelea trifoliata subsp. trifoliata",-90.675,38.125,"gbif",1986-06-01,1986,"T1"
"2096","Ptelea trifoliata subsp. trifoliata",-91.87444,39.695,"gbif",1986-01-01,1986,"T1"
"2097","Ptelea trifoliata subsp. trifoliata",-91.909,37.90904,"gbif",1985-05-25,1985,"T1"
"2098","Ptelea trifoliata L.",-86.205969,42.760822,"gbif",1985-06-13,1985,"T1"
"2099","Ptelea trifoliata L.",-87.37611,33.02361,"gbif",1984-04-20,1984,"T1"
"2100","Ptelea trifoliata L.",-87.37611,33.02361,"gbif",1984-04-01,1984,"T1"
"2101","Ptelea trifoliata L.",-86.83333,41.66666,"gbif",1984-07-30,1984,"T1"
"2102","Ptelea trifoliata L.",-84.014855,41.919967,"gbif",1983-06-29,1983,"T1"
"2103","Ptelea trifoliata subsp. trifoliata",-90.945,39.05361,"gbif",1983-07-16,1983,"T1"
"2104","Ptelea trifoliata subsp. trifoliata",-91.091671,38.207059,"gbif",1983-07-04,1983,"T1"
"2105","Ptelea trifoliata L.",-83.932724,42.407172,"gbif",1983-10-15,1983,"T1"
"2106","Ptelea trifoliata L.",-86.72056,32.40556,"gbif",1982-05-12,1982,"T1"
"2107","Ptelea trifoliata L.",-71.281944,46.776389,"gbif",1982-07-27,1982,"T1"
"2108","Ptelea trifoliata subsp. trifoliata",-85.37126,34.70394,"gbif",1982-10-02,1982,"T1"
"2109","Ptelea trifoliata L.",-82.649429,33.987062,"gbif",1981-04-15,1981,"T1"
"2110","Ptelea trifoliata L.",-90.696944,39.242778,"gbif",1981-06-11,1981,"T1"
"2111","Ptelea trifoliata L.",-86.310507,41.964574,"gbif",1981-08-06,1981,"T1"
"2112","Ptelea trifoliata L.",-72.9247,41.3114,"gbif",1981-10-08,1981,"T1"
"2113","Ptelea trifoliata L.",-85.06861,32.57778,"gbif",1980-06-21,1980,"T1"
"2114","Ptelea trifoliata subsp. trifoliata",-92.59916,39.4925,"gbif",1979-07-30,1979,"T1"
"2115","Ptelea trifoliata L.",-86.2,42.9,"gbif",1979-07-12,1979,"T1"
"2116","Ptelea trifoliata subsp. trifoliata",-90.358056,38.898056,"gbif",1978-06-21,1978,"T1"
"2117","Ptelea trifoliata subsp. trifoliata",-90.292082,38.640104,"gbif",1978-06-29,1978,"T1"
"2118","Ptelea trifoliata subsp. trifoliata",-92.7139,37.5906,"gbif",1978-06-10,1978,"T1"
"2119","Ptelea trifoliata subsp. trifoliata",-90.3921,38.3794,"gbif",1977-08-21,1977,"T1"
"2120","Ptelea trifoliata L.",-85.2,30.8333,"gbif",1976-05-21,1976,"T1"
"2121","Ptelea trifoliata L.",-85.2,30.83333,"gbif",1976-05-21,1976,"T1"
"2122","Ptelea trifoliata L.",-83.45,34.5,"gbif",1976-05-12,1976,"T1"
"2123","Ptelea trifoliata L.",-71.12027,42.40444,"gbif",1976-06-02,1976,"T1"
"2124","Ptelea trifoliata subsp. trifoliata",-93.2514,37.2564,"gbif",1976-09-29,1976,"T1"
"2125","Ptelea trifoliata subsp. trifoliata",-93.3256,37.0872,"gbif",1975-06-01,1975,"T1"
"2126","Ptelea trifoliata L.",-71.11666,42.41666,"gbif",1975-06-02,1975,"T1"
"2127","Ptelea trifoliata L.",-90.661646,37.823043,"gbif",1975-06-05,1975,"T1"
"2128","Ptelea trifoliata L.",-86.593356,41.91532,"gbif",1975-07-18,1975,"T1"
"2129","Ptelea trifoliata L.",-81.89,42.29,"gbif",1975-08-27,1975,"T1"
"2130","Ptelea trifoliata L.",-81.89,42.29,"gbif",1975-08-27,1975,"T1"
"2131","Ptelea trifoliata L.",-71.12027,42.40444,"gbif",1975-09-26,1975,"T1"
"2132","Ptelea trifoliata subsp. trifoliata",-92.32,38.95,"gbif",1974-05-01,1974,"T1"
"2133","Ptelea trifoliata L.",-90.06,40.48,"gbif",1974-06-05,1974,"T1"
"2134","Ptelea trifoliata L.",-86.30055,32.3075,"gbif",1974-06-23,1974,"T1"
"2135","Ptelea trifoliata L.",-90.402,40.743,"gbif",1974-07-23,1974,"T1"
"2136","Ptelea trifoliata L.",-90.6825,40.47138,"gbif",1974-09-03,1974,"T1"
"2137","Ptelea trifoliata subsp. trifoliata",-91.64777,39.52027,"gbif",1973-05-22,1973,"T1"
"2138","Ptelea trifoliata L.",-73.866247,40.85,"gbif",1973-06-14,1973,"T1"
"2139","Ptelea trifoliata subsp. trifoliata",-90.41,38.3,"gbif",1973-06-10,1973,"T1"
"2140","Ptelea trifoliata subsp. trifoliata",-92.21444,39.52638,"gbif",1973-06-27,1973,"T1"
"2141","Ptelea trifoliata subsp. trifoliata",-86.186672,32.286734,"gbif",1973-06-23,1973,"T1"
"2142","Ptelea trifoliata L.",-70.91666,42.46666,"gbif",1973-09-30,1973,"T1"
"2143","Ptelea trifoliata subsp. trifoliata",-92.402628,31.721035,"gbif",1972-05-07,1972,"T1"
"2144","Ptelea trifoliata L.",-92.38444,31.76083,"gbif",1972-05-07,1972,"T1"
"2145","Ptelea trifoliata L.",-92.60916,31.71,"gbif",1972-05-07,1972,"T1"
"2146","Ptelea trifoliata L.",-76.468167,42.453444,"gbif",1971-08-23,1971,"T1"
"2147","Ptelea trifoliata subsp. trifoliata",-86.48488,31.71664,"gbif",1971-10-02,1971,"T1"
"2148","Ptelea trifoliata L.",-92.203056,32.413333,"gbif",1970-06-17,1970,"T1"
"2149","Ptelea trifoliata subsp. trifoliata",-92.256516,32.287221,"gbif",1970-06-17,1970,"T1"
"2150","Ptelea trifoliata L.",-92.22222,32.32527,"gbif",1970-06-17,1970,"T1"
"2151","Ptelea trifoliata var. angustifolia (Benth.) M.E.Jones",-93.665278,34.083333,"gbif",1970-07-05,1970,"T1"
"2152","Ptelea trifoliata L.",-84.96305,39.73305,"gbif",1970-09-25,1970,"T1"
"2153","Ptelea trifoliata L.",-87.545833,33.212333,"gbif",1969-05-25,1969,"T1"
"2154","Ptelea trifoliata subsp. trifoliata",-86.37083,32.30972,"gbif",1969-06-05,1969,"T1"
"2155","Ptelea trifoliata subsp. trifoliata",-91.18888,38.42083,"gbif",1969-06-06,1969,"T1"
"2156","Ptelea trifoliata subsp. trifoliata",-91.44444,37.15527,"gbif",1969-07-12,1969,"T1"
"2157","Ptelea trifoliata subsp. trifoliata",-85.782226,36.088932,"gbif",1969-07-25,1969,"T1"
"2158","Ptelea trifoliata L.",-92.85,32.616,"gbif",1969-09-22,1969,"T1"
"2159","Ptelea trifoliata L.",-80.25,43.55,"gbif",1969-09-23,1969,"T1"
"2160","Ptelea trifoliata L.",-80.25,43.55,"gbif",1969-09-23,1969,"T1"
"2161","Ptelea trifoliata subsp. trifoliata",-92.85,32.616667,"gbif",1969-09-29,1969,"T1"
"2162","Ptelea trifoliata L.",-93.644972,35.167283,"gbif",1968-05-08,1968,"T1"
"2163","Ptelea trifoliata subsp. trifoliata",-87.40667,33.28111,"gbif",1968-05-10,1968,"T1"
"2164","Ptelea trifoliata subsp. trifoliata",-87.05083,33.04833,"gbif",1968-06-08,1968,"T1"
"2165","Ptelea trifoliata var. mollis Torr. & A.Gray",-91.848802,35.842926,"gbif",1968-06-08,1968,"T1"
"2166","Ptelea trifoliata L.",-73.20416,41.58277,"gbif",1968-07-12,1968,"T1"
"2167","Ptelea trifoliata L.",-87.41888,33.27028,"gbif",1966-06-15,1966,"T1"
"2168","Ptelea trifoliata subsp. trifoliata",-81.15199,36.567821,"gbif",1966-07-12,1966,"T1"
"2169","Ptelea trifoliata subsp. trifoliata",-84.701192,37.859873,"gbif",1966-08-12,1966,"T1"
"2170","Ptelea trifoliata L.",-85.791549,43.416395,"gbif",1965-06-25,1965,"T1"
"2171","Ptelea trifoliata L.",-90.81555,38.47138,"gbif",1964-06-27,1964,"T1"
"2172","Ptelea trifoliata L.",-87.650965,41.634832,"gbif",1964-06-18,1964,"T1"
"2173","Ptelea trifoliata var. mollis Torr. & A.Gray",-87.527838,41.686242,"gbif",1964-07-17,1964,"T1"
"2174","Ptelea trifoliata L.",-89.616944,40.705833,"gbif",1963-05-31,1963,"T1"
"2175","Ptelea trifoliata L.",-90.19777,38.62722,"gbif",1963-07-12,1963,"T1"
"2176","Ptelea trifoliata L.",-89.616944,40.705833,"gbif",1963-08-20,1963,"T1"
"2177","Ptelea trifoliata L.",-81.889444,42.296667,"gbif",1962-07-04,1962,"T1"
"2178","Ptelea trifoliata L.",-87.922368,41.690899,"gbif",1961-06-29,1961,"T1"
"2179","Ptelea trifoliata L.",-77.2542,38.9986,"gbif",1960-07-17,1960,"T1"
"2180","Ptelea trifoliata",-85.9361720435,35.1241453551,"inat",2019-04-19,2019,"T2"
"2181","Ptelea trifoliata",-84.7644195557,39.2519187927,"inat",2019-04-04,2019,"T2"
"2182","Ptelea trifoliata",-84.4718916667,31.1781816667,"inat",2019-04-09,2019,"T2"
"2183","Ptelea trifoliata",-84.47145,31.1947694444,"inat",2019-04-17,2019,"T2"
"2184","Ptelea trifoliata",-81.5045472222,30.0792805556,"inat",2019-04-16,2019,"T2"
"2185","Ptelea trifoliata",-87.7466628,41.9832766,"inat",2019-03-30,2019,"T2"
"2186","Ptelea trifoliata",-80.326583491,43.0174717816,"inat",2007-07-20,2007,"T2"
"2187","Ptelea trifoliata",-72.4964138889,42.3467638889,"inat",2019-04-04,2019,"T2"
"2188","Ptelea trifoliata",-82.4564399427,41.8717247552,"inat",2019-04-09,2019,"T2"
"2189","Ptelea trifoliata",-82.7584359795,29.9807313086,"inat",2019-04-04,2019,"T2"
"2190","Ptelea trifoliata",-81.4858033333,27.799305,"inat",2019-03-29,2019,"T2"
"2191","Ptelea trifoliata",-87.3178782468,40.2359506383,"inat",2019-03-23,2019,"T2"
"2192","Ptelea trifoliata",-82.5197767223,41.8534655058,"inat",2019-03-19,2019,"T2"
"2193","Ptelea trifoliata",-87.5146866667,31.5479366667,"inat",2019-03-10,2019,"T2"
"2194","Ptelea trifoliata",-82.5651212064,41.8090143615,"inat",2010-06-05,2010,"T2"
"2195","Ptelea trifoliata",-82.6280896652,41.9835888142,"inat",2018-07-28,2018,"T2"
"2196","Ptelea trifoliata",-82.556137307,41.9455318404,"inat",2019-02-26,2019,"T2"
"2197","Ptelea trifoliata mollis",-87.7411459108,41.9805889903,"inat",2019-02-18,2019,"T2"
"2198","Ptelea trifoliata",-82.598276375,41.9282814343,"inat",2009-07-30,2009,"T2"
"2199","Ptelea trifoliata",-82.4447023919,41.8758228198,"inat",2018-07-29,2018,"T2"
"2200","Ptelea trifoliata",-84.006675,39.769975,"inat",2019-02-03,2019,"T2"
"2201","Ptelea trifoliata",-81.9131450674,43.2127715358,"inat",2019-02-03,2019,"T2"
"2202","Ptelea trifoliata",-87.6413585529,42.6711018356,"inat",2018-11-23,2018,"T2"
"2203","Ptelea trifoliata",-87.634273,41.963294,"inat",2019-01-27,2019,"T2"
"2204","Ptelea trifoliata",-79.196608872,42.9332863966,"inat",2017-11-11,2017,"T2"
"2205","Ptelea trifoliata",-79.9182781966,43.2704555012,"inat",2016-11-04,2016,"T2"
"2206","Ptelea trifoliata",-87.6048941424,41.4013595166,"inat",2018-07-02,2018,"T2"
"2207","Ptelea trifoliata",-85.6048567873,43.0791052524,"inat",2019-01-13,2019,"T2"
"2208","Ptelea trifoliata",-81.1885061126,35.8992828257,"inat",2012-04-26,2012,"T2"
"2209","Ptelea trifoliata",-88.0592631921,41.2298262435,"inat",2019-01-04,2019,"T2"
"2210","Ptelea trifoliata",-87.9240253802,41.6902152633,"inat",2019-01-04,2019,"T2"
"2211","Ptelea trifoliata mollis",-87.7410993074,41.9781805342,"inat",2019-01-04,2019,"T2"
"2212","Ptelea trifoliata",-84.6133909499,39.3181194194,"inat",2018-12-19,2018,"T2"
"2213","Ptelea trifoliata",-88.40345772,41.35096913,"inat",2018-12-25,2018,"T2"
"2214","Ptelea trifoliata",-82.57204792,41.9753831086,"inat",2018-12-17,2018,"T2"
"2215","Ptelea trifoliata",-73.8390220852,40.9677451686,"inat",2018-12-10,2018,"T2"
"2216","Ptelea trifoliata",-87.830977,41.841113,"inat",2018-12-08,2018,"T2"
"2217","Ptelea trifoliata",-89.3171157778,41.196949,"inat",2018-10-03,2018,"T2"
"2218","Ptelea trifoliata",-87.8008155826,43.0891036572,"inat",2018-11-23,2018,"T2"
"2219","Ptelea trifoliata",-92.5195,34.845355,"inat",2018-11-27,2018,"T2"
"2220","Ptelea trifoliata",-82.6088038829,41.0238458436,"inat",2018-09-06,2018,"T2"
"2221","Ptelea trifoliata",-79.289751526,42.4077436895,"inat",2018-06-23,2018,"T2"
"2222","Ptelea trifoliata",-84.9503009953,38.205495051,"inat",2007-05-18,2007,"T2"
"2223","Ptelea trifoliata",-88.2225112778,41.3598632778,"inat",2018-09-05,2018,"T2"
"2224","Ptelea trifoliata",-89.570384,41.819905,"inat",2018-11-21,2018,"T2"
"2225","Ptelea trifoliata",-88.7984466389,41.3643646111,"inat",2018-09-03,2018,"T2"
"2226","Ptelea trifoliata",-88.7998580833,41.3642654167,"inat",2018-09-03,2018,"T2"
"2227","Ptelea trifoliata",-88.8001403611,41.3666496111,"inat",2018-09-03,2018,"T2"
"2228","Ptelea trifoliata",-79.1737873473,42.6827861158,"inat",2018-11-01,2018,"T2"
"2229","Ptelea trifoliata",-88.992616,42.347002,"inat",2018-07-23,2018,"T2"
"2230","Ptelea trifoliata",-79.3387300419,42.4495736921,"inat",2018-06-10,2018,"T2"
"2231","Ptelea trifoliata",-88.1830520556,41.3355026111,"inat",2018-08-29,2018,"T2"
"2232","Ptelea trifoliata",-88.1840896389,41.3335304167,"inat",2018-08-29,2018,"T2"
"2233","Ptelea trifoliata",-82.4427008998,41.9198234428,"inat",2003-08-23,2003,"T2"
"2234","Ptelea trifoliata",-83.2192163542,39.8819283662,"inat",2018-11-12,2018,"T2"
"2235","Ptelea trifoliata",-78.9602147557,39.7485446577,"inat",2018-11-06,2018,"T2"
"2236","Ptelea trifoliata",-86.8641283333,35.9435533333,"inat",2017-07-01,2017,"T2"
"2237","Ptelea trifoliata",-82.4913819511,41.889904521,"inat",2015-07-21,2015,"T2"
"2238","Ptelea trifoliata",-82.7626950789,41.7841196676,"inat",2015-07-20,2015,"T2"
"2239","Ptelea trifoliata",-89.1101150278,41.3347434722,"inat",2018-08-22,2018,"T2"
"2240","Ptelea trifoliata",-87.889182,41.827186,"inat",2018-10-27,2018,"T2"
"2241","Ptelea trifoliata",-92.5543060303,38.9700889587,"inat",2018-10-27,2018,"T2"
"2242","Ptelea trifoliata",-88.9195403889,41.3225936667,"inat",2018-08-15,2018,"T2"
"2243","Ptelea trifoliata",-81.91337,31.7221283333,"inat",2018-10-24,2018,"T2"
"2244","Ptelea trifoliata",-88.181376,41.800943,"inat",2018-10-24,2018,"T2"
"2245","Ptelea trifoliata",-88.2125718054,42.0315757301,"inat",2018-10-24,2018,"T2"
"2246","Ptelea trifoliata",-88.2125397866,42.0316688531,"inat",2018-10-24,2018,"T2"
"2247","Ptelea trifoliata",-88.5302111696,44.0605384411,"inat",2018-10-06,2018,"T2"
"2248","Ptelea trifoliata",-71.0673778877,42.3593143048,"inat",2018-10-23,2018,"T2"
"2249","Ptelea trifoliata",-87.7410912608,41.9804873178,"inat",2018-10-21,2018,"T2"
"2250","Ptelea trifoliata mollis",-84.85785863,38.13574572,"inat",2018-10-20,2018,"T2"
"2251","Ptelea trifoliata",-77.5915504099,39.3148414612,"inat",2013-05-17,2013,"T2"
"2252","Ptelea trifoliata",-82.4238944076,28.0574707009,"inat",2018-10-17,2018,"T2"
"2253","Ptelea trifoliata",-88.9956661995,41.3110255211,"inat",2018-08-10,2018,"T2"
"2254","Ptelea trifoliata",-89.3222797658,41.2112825762,"inat",2018-06-25,2018,"T2"
"2255","Ptelea trifoliata",-87.9825274678,41.6810157228,"inat",2018-10-14,2018,"T2"
"2256","Ptelea trifoliata",-92.6520769113,40.1786822314,"inat",2018-10-16,2018,"T2"
"2257","Ptelea trifoliata",-87.7367926018,40.208117148,"inat",2018-10-14,2018,"T2"
"2258","Ptelea trifoliata",-80.2828185231,43.0050834886,"inat",2018-10-11,2018,"T2"
"2259","Ptelea trifoliata",-89.017601,41.2812766944,"inat",2018-08-02,2018,"T2"
"2260","Ptelea trifoliata",-89.0194930833,41.2825889444,"inat",2018-08-01,2018,"T2"
"2261","Ptelea trifoliata",-89.0194701944,41.2825813056,"inat",2018-08-01,2018,"T2"
"2262","Ptelea trifoliata",-88.0851867873,43.0166618019,"inat",2018-10-09,2018,"T2"
"2263","Ptelea trifoliata",-73.6351412442,40.6574200471,"inat",2018-10-06,2018,"T2"
"2264","Ptelea trifoliata",-73.715438724,40.6343671734,"inat",2018-10-06,2018,"T2"
"2265","Ptelea trifoliata mollis",-87.79445,42.0105666667,"inat",2018-10-04,2018,"T2"
"2266","Ptelea trifoliata",-81.3578243336,42.8345879968,"inat",2018-10-03,2018,"T2"
"2267","Ptelea trifoliata",-89.0190429444,41.2792281944,"inat",2018-08-01,2018,"T2"
"2268","Ptelea trifoliata",-82.4678901448,41.8170803082,"inat",2018-09-27,2018,"T2"
"2269","Ptelea trifoliata",-82.7356093859,42.0415373454,"inat",2018-09-30,2018,"T2"
"2270","Ptelea trifoliata",-82.403498109,41.97457442,"inat",2018-09-26,2018,"T2"
"2271","Ptelea trifoliata",-87.2744189949,41.6164781107,"inat",2018-09-29,2018,"T2"
"2272","Ptelea trifoliata",-82.7159403378,42.0956388591,"inat",2018-09-28,2018,"T2"
"2273","Ptelea trifoliata",-78.6751678349,44.2983821089,"inat",2018-09-28,2018,"T2"
"2274","Ptelea trifoliata",-82.4442387359,41.8824974896,"inat",2018-09-27,2018,"T2"
"2275","Ptelea trifoliata",-90.428484,38.555897,"inat",2018-05-12,2018,"T2"
"2276","Ptelea trifoliata",-88.2766616192,44.2560331377,"inat",2018-09-26,2018,"T2"
"2277","Ptelea trifoliata",-79.9583510328,43.3567562329,"inat",2018-09-25,2018,"T2"
"2278","Ptelea trifoliata",-82.6790063068,41.7924955715,"inat",2018-09-22,2018,"T2"
"2279","Ptelea trifoliata",-88.0691176504,43.188603379,"inat",2018-09-24,2018,"T2"
"2280","Ptelea trifoliata",-89.542894066,43.1685216184,"inat",2018-09-08,2018,"T2"
"2281","Ptelea trifoliata",-80.1077305739,42.1857231781,"inat",2018-09-18,2018,"T2"
"2282","Ptelea trifoliata",-80.0143036625,42.1044292372,"inat",2018-09-18,2018,"T2"
"2283","Ptelea trifoliata",-82.2347455865,35.6221278278,"inat",2018-09-15,2018,"T2"
"2284","Ptelea trifoliata",-87.06296,41.659351,"inat",2015-08-07,2015,"T2"
"2285","Ptelea trifoliata",-87.7895783075,41.891190419,"inat",2018-09-13,2018,"T2"
"2286","Ptelea trifoliata",-88.2361919071,41.3860307922,"inat",2018-07-11,2018,"T2"
"2287","Ptelea trifoliata",-86.2589283333,39.9536633333,"inat",2018-09-10,2018,"T2"
"2288","Ptelea trifoliata",-83.0290875492,40.0618014532,"inat",2018-07-06,2018,"T2"
"2289","Ptelea trifoliata",-82.5034453483,41.8592222805,"inat",2018-09-08,2018,"T2"
"2290","Ptelea trifoliata",-87.1101178509,41.6475596745,"inat",2018-09-09,2018,"T2"
"2291","Ptelea trifoliata",-87.742135449,41.978290403,"inat",2018-09-08,2018,"T2"
"2292","Ptelea trifoliata",-71.09932088,42.40833852,"inat",2018-09-08,2018,"T2"
"2293","Ptelea trifoliata",-90.4230270386,38.5547981262,"inat",2018-09-06,2018,"T2"
"2294","Ptelea trifoliata",-86.6642456055,39.8739700317,"inat",2018-08-31,2018,"T2"
"2295","Ptelea trifoliata",-79.9857478754,43.2287943675,"inat",2018-07-19,2018,"T2"
"2296","Ptelea trifoliata",-90.988045,41.001775,"inat",2018-09-05,2018,"T2"
"2297","Ptelea trifoliata",-92.7866434214,44.9359982601,"inat",2018-09-05,2018,"T2"
"2298","Ptelea trifoliata",-89.9992082342,40.0778234645,"inat",2018-09-03,2018,"T2"
"2299","Ptelea trifoliata",-87.5262951555,41.6829294007,"inat",2018-09-03,2018,"T2"
"2300","Ptelea trifoliata",-82.2732466667,40.380845,"inat",2018-09-02,2018,"T2"
"2301","Ptelea trifoliata",-85.8964466667,35.0881033333,"inat",2018-09-01,2018,"T2"
"2302","Ptelea trifoliata",-92.7897552778,44.9381483333,"inat",2018-09-01,2018,"T2"
"2303","Ptelea trifoliata",-83.5532525911,41.0230251848,"inat",2018-09-01,2018,"T2"
"2304","Ptelea trifoliata",-85.3713884037,42.8716890288,"inat",2018-08-31,2018,"T2"
"2305","Ptelea trifoliata",-87.9339398,41.6912686,"inat",2018-08-27,2018,"T2"
"2306","Ptelea trifoliata",-87.5280976,41.6846592,"inat",2018-07-02,2018,"T2"
"2307","Ptelea trifoliata",-87.5707633333,41.65777,"inat",2018-08-29,2018,"T2"
"2308","Ptelea trifoliata",-71.1328430661,42.324567209,"inat",2018-08-29,2018,"T2"
"2309","Ptelea trifoliata",-79.4176514215,42.9940447475,"inat",2018-08-29,2018,"T2"
"2310","Ptelea trifoliata",-75.7600324907,45.2233782327,"inat",2017-10-10,2017,"T2"
"2311","Ptelea trifoliata",-90.6952501676,38.550616702,"inat",2018-08-28,2018,"T2"
"2312","Ptelea trifoliata",-85.6474990845,42.9112968445,"inat",2018-08-27,2018,"T2"
"2313","Ptelea trifoliata",-88.1651630905,41.4860258997,"inat",2018-08-26,2018,"T2"
"2314","Ptelea trifoliata",-89.2650997919,42.1093466739,"inat",2018-08-26,2018,"T2"
"2315","Ptelea trifoliata",-93.6280283333,35.1766083333,"inat",2018-08-23,2018,"T2"
"2316","Ptelea trifoliata",-88.3698308096,41.8397095241,"inat",2018-08-23,2018,"T2"
"2317","Ptelea trifoliata",-86.5522722714,42.0027139457,"inat",2018-08-22,2018,"T2"
"2318","Ptelea trifoliata",-81.1670119279,42.6094775977,"inat",2018-08-18,2018,"T2"
"2319","Ptelea trifoliata",-87.5302433402,41.6811656358,"inat",2018-08-14,2018,"T2"
"2320","Ptelea trifoliata",-89.5829606921,40.7614775892,"inat",2018-08-14,2018,"T2"
"2321","Ptelea trifoliata",-88.2679366719,42.0651751603,"inat",2018-08-09,2018,"T2"
"2322","Ptelea trifoliata",-90.1064559071,32.5135581185,"inat",2018-06-26,2018,"T2"
"2323","Ptelea trifoliata",-77.45591881,37.52906715,"inat",2018-08-15,2018,"T2"
"2324","Ptelea trifoliata",-88.1401014043,41.7055456641,"inat",2018-08-14,2018,"T2"
"2325","Ptelea trifoliata",-90.6834226,38.0839513,"inat",2018-08-13,2018,"T2"
"2326","Ptelea trifoliata",-92.5280539972,34.8466628976,"inat",2018-08-11,2018,"T2"
"2327","Ptelea trifoliata",-93.3051376343,44.9513206482,"inat",2018-08-11,2018,"T2"
"2328","Ptelea trifoliata",-84.9526977539,42.9959716797,"inat",2018-08-10,2018,"T2"
"2329","Ptelea trifoliata",-83.1680445839,42.7995409118,"inat",2018-08-08,2018,"T2"
"2330","Ptelea trifoliata",-88.0775561091,41.5792396618,"inat",2018-08-07,2018,"T2"
"2331","Ptelea trifoliata",-87.9009248016,42.9578880598,"inat",2018-08-07,2018,"T2"
"2332","Ptelea trifoliata",-89.31728,41.19669,"inat",2018-08-04,2018,"T2"
"2333","Ptelea trifoliata",-84.3505992963,39.1074467225,"inat",2018-08-03,2018,"T2"
"2334","Ptelea trifoliata",-82.2816739976,40.3768087363,"inat",2018-06-04,2018,"T2"
"2335","Ptelea trifoliata",-78.4838280569,35.6291244635,"inat",2018-07-31,2018,"T2"
"2336","Ptelea trifoliata",-88.2149116667,40.0865971667,"inat",2018-08-04,2018,"T2"
"2337","Ptelea trifoliata",-87.578253,41.7832522,"inat",2018-07-31,2018,"T2"
"2338","Ptelea trifoliata",-89.33414338,41.23975571,"inat",2018-08-03,2018,"T2"
"2339","Ptelea trifoliata",-93.0510351,30.9430604,"inat",2018-07-29,2018,"T2"
"2340","Ptelea trifoliata",-82.5318709997,41.9287876462,"inat",2018-07-22,2018,"T2"
"2341","Ptelea trifoliata",-85.078105135,42.6089347992,"inat",2018-07-31,2018,"T2"
"2342","Ptelea trifoliata",-89.0093383611,41.3180351111,"inat",2018-06-26,2018,"T2"
"2343","Ptelea trifoliata",-81.8838558588,43.2493211869,"inat",2018-07-30,2018,"T2"
"2344","Ptelea trifoliata",-84.1575659719,39.1678498965,"inat",2018-07-30,2018,"T2"
"2345","Ptelea trifoliata",-82.5859405522,41.9548545714,"inat",2018-07-29,2018,"T2"
"2346","Ptelea trifoliata",-84.0952791274,39.7516165115,"inat",2018-07-28,2018,"T2"
"2347","Ptelea trifoliata",-83.839325,41.5541583333,"inat",2018-07-07,2018,"T2"
"2348","Ptelea trifoliata",-89.0281524444,41.2952155833,"inat",2018-06-30,2018,"T2"
"2349","Ptelea trifoliata",-85.540428074,36.652023284,"inat",2010-04-28,2010,"T2"
"2350","Ptelea trifoliata",-86.2874225714,39.9070658628,"inat",2018-07-27,2018,"T2"
"2351","Ptelea trifoliata",-82.4930124532,41.8773765834,"inat",2018-07-21,2018,"T2"
"2352","Ptelea trifoliata",-86.1721558,32.2634149,"inat",2018-07-25,2018,"T2"
"2353","Ptelea trifoliata",-87.831405,41.817422,"inat",2018-07-21,2018,"T2"
"2354","Ptelea trifoliata",-82.5432950459,41.9936068537,"inat",2018-07-21,2018,"T2"
"2355","Ptelea trifoliata",-79.7214961355,43.7313400652,"inat",2018-07-23,2018,"T2"
"2356","Ptelea trifoliata",-85.5240166667,42.982875,"inat",2018-07-22,2018,"T2"
"2357","Ptelea trifoliata",-82.5193702021,41.9801888639,"inat",2018-07-21,2018,"T2"
"2358","Ptelea trifoliata",-80.0080402342,42.1507538345,"inat",2018-07-22,2018,"T2"
"2359","Ptelea trifoliata",-82.5151931702,41.8924985135,"inat",2018-07-19,2018,"T2"
"2360","Ptelea trifoliata",-82.4843260439,41.8192148878,"inat",2018-07-19,2018,"T2"
"2361","Ptelea trifoliata",-82.5359818592,41.9517467864,"inat",2018-07-18,2018,"T2"
"2362","Ptelea trifoliata",-82.5903444263,41.8685893597,"inat",2018-07-21,2018,"T2"
"2363","Ptelea trifoliata",-82.5141243193,41.8238747292,"inat",2018-07-21,2018,"T2"
"2364","Ptelea trifoliata",-82.581846015,41.8361924077,"inat",2018-07-21,2018,"T2"
"2365","Ptelea trifoliata",-82.5018817326,41.8861190236,"inat",2018-07-21,2018,"T2"
"2366","Ptelea trifoliata",-82.7538979885,41.6930702428,"inat",2018-07-18,2018,"T2"
"2367","Ptelea trifoliata",-82.7711593227,41.7757908209,"inat",2018-07-18,2018,"T2"
